#jd0_246080050-Nast_20000-obj_2024_YR4-orbit_57
date,jd,lon,lat,h,x_ecl,y_ecl,z_ecl,vx_ecl,vy_ecl,vz_ecl,x_earth,y_earth,z_earth,vx_earth,vy_earth,vz_earth,vx_surface,vy_surface,vz_surface,v_speed,z_impact
2032-12-22 13:55:21.275,2463589.080107351,-81.82479910258131,4.734638766016584,0.14448460323501602,-5015746.385468032,-3366415.700656008,2046989.2813129455,-5098.729803996472,16137.89249063874,-3769.755433942856,903920.5857549066,-6292064.417645215,522957.4835686779,-5098.729803996472,16137.89249063874,-3769.755433942856,-5557.5544311858675,16071.977554261939,-3769.755433942856,17418.55131151942,13.293738928101666
2032-12-22 13:55:17.381,2463589.080062277,-80.75184301038222,4.582078588372895,0.13534246295287858,-4944031.046986032,-3458266.4910051012,2068231.4847227475,-5149.202115887664,16124.237589056904,-3759.6053015745765,1021803.0171129581,-6275378.132785079,506141.754403559,-5149.202115887664,16124.237589056904,-3759.6053015745765,-5606.809959852677,16049.726529209345,-3759.6053015745765,17411.62461150415,12.668739857666589
2032-12-22 13:55:16.118,2463589.0800476675,-80.21649019498483,4.499323917970189,0.13050761524103408,-4907439.285693392,-3504184.284959395,2078067.3100373198,-5174.33510953699,16117.456199594893,-3754.200464663264,1080514.907915827,-6266266.148783784,497018.789531237,-5174.33510953699,16117.456199594893,-3754.200464663264,-5631.278497071674,16038.663800647617,-3754.200464663264,17408.1605906731,12.372077551550252
2032-12-22 13:55:15.302,2463589.080038221,-80.17679611272509,4.4957830264498995,0.1303026925490045,-4904903.633134098,-3507212.1274416083,2078945.6543073547,-5176.053460436762,16116.960513924083,-3753.9468076137546,1084861.0737055896,-6265546.126115906,496628.41545900004,-5176.053460436762,16116.960513924083,-3753.9468076137546,-5632.944343084301,16037.85118753204,-3753.9468076137546,17407.896177312807,12.348698867989288
2032-12-22 13:55:12.806,2463589.0800093333,-79.3252497792484,4.3843604580553315,0.12393608279375204,-4845760.808975943,-3578420.3984217187,2096220.7004800686,-5215.697485918998,16105.91637146553,-3746.4825531512115,1178033.6931036725,-6249662.361798656,484343.4444676193,-5215.697485918998,16105.91637146553,-3746.4825531512115,-5671.4301060699245,16020.012789719123,-3746.4825531512115,17402.35790782005,11.884581428626591
2032-12-22 13:55:11.814,2463589.0799978515,-79.09920487933931,4.342924125043894,0.12160888275155471,-4830057.792454631,-3597660.2579214773,2099527.0850574104,-5226.095008304979,16103.157495376505,-3743.8737335297487,1202746.2945876843,-6245306.194609147,479774.4024030613,-5226.095008304979,16103.157495376505,-3743.8737335297487,-5681.509971697483,16015.451842098379,-3743.8737335297487,17400.88629345311,11.771688245645436
2032-12-22 13:55:10.051,2463589.07997744,-78.67585766447671,4.290781192795753,0.11871153321053837,-4800247.115872916,-3632328.6435301006,2108185.91274905,-5245.555979930842,16097.644045577235,-3740.3564724134235,1248943.0368275698,-6236671.685552032,474024.4383600007,-5245.555979930842,16097.644045577235,-3740.3564724134235,-5700.341304919139,16006.569672332394,-3740.3564724134235,17398.11570856233,11.550952486796355
2032-12-22 13:55:09.675,2463589.0799730946,-78.45829493040829,4.255323356256522,0.11676114488362227,-4784719.478149544,-3650660.1464506635,2111817.1325430092,-5255.624987147819,16094.893751488717,-3738.0890908215815,1272673.8438823004,-6232168.606436946,470114.17635361175,-5255.624987147819,16094.893751488717,-3738.0890908215815,-5710.08194238987,16002.088900299426,-3738.0890908215815,17396.70069331574,11.445216758280031
2032-12-22 13:55:08.266,2463589.0799567793,-78.13770247767941,4.211637607566989,0.1143802678268528,-4761917.296328137,-3676882.699882414,2117854.7790170414,-5270.268263589027,16090.770572263711,-3735.211234795354,1307597.9959420718,-6225296.652884819,465296.3092034329,-5270.268263589027,16090.770572263711,-3735.211234795354,-5724.224108016354,15995.419011443828,-3735.211234795354,17394.596113707146,11.287383569475008
2032-12-22 13:55:07.438,2463589.0799471964,-77.90807866092537,4.1815796973562165,0.11275627664258102,-4745429.739849368,-3695591.0508696768,2122294.7391100307,-5280.76791539346,16087.796963348304,-3733.217404570356,1332587.1118778745,-6220242.480882637,461981.2323558137,-5280.76791539346,16087.796963348304,-3733.217404570356,-5734.35520374273,15990.623167242513,-3733.217404570356,17393.09549991695,11.17614448392011
2032-12-22 13:55:06.914,2463589.079941138,-77.61270422456954,4.134778333984146,0.11025065367748706,-4723991.224832454,-3720135.8582970267,2127234.752980412,-5294.342465124852,16084.033167566333,-3730.220911467984,1364716.1732301628,-6213654.118149018,456819.28298045765,-5294.342465124852,16084.033167566333,-3730.220911467984,-5747.449322430447,15984.516483082672,-3730.220911467984,17391.16123092995,11.041359401956798
2032-12-22 13:55:02.353,2463589.0798883475,-76.20616241996278,3.962216952235502,0.10125426008314056,-4620504.98653991,-3832518.085505416,2154848.1116781128,-5358.15482326761,16065.573452927234,-3718.6588492489145,1517146.3927003853,-6179582.789603101,437784.14809852885,-5358.15482326761,16065.573452927234,-3718.6588492489145,-5808.777159821305,15954.94138023733,-3718.6588492489145,17381.9006491341,10.42057129399845
2032-12-22 13:55:01.258,2463589.0798756694,-75.82423500553367,3.8914287579349587,0.09767397857967357,-4592011.162674965,-3863840.1678141337,2159815.7861779733,-5375.357106565544,16060.840912001799,-3714.291374331985,1558435.2129907582,-6169848.722802146,429974.43577054515,-5375.357106565544,16060.840912001799,-3714.291374331985,-5825.269623690427,15947.198010699953,-3714.291374331985,17379.380052078955,10.28437676092634
2032-12-22 13:55:00.952,2463589.0798721313,-75.41589698088694,3.8523325587375723,0.0957240958290191,-4560828.0502811,-3895620.3850771855,2168783.2768419245,-5393.883799291251,16055.277299889834,-3711.507857863252,1602439.825351345,-6158866.049619439,425660.87410284695,-5393.883799291251,16055.277299889834,-3711.507857863252,-5842.995447163355,15938.425531271827,-3711.507857863252,17376.688257273017,10.123119805182139
2032-12-22 13:54:59.063,2463589.079850264,-75.0441322349735,3.7947742111152225,0.09288905413265208,-4532879.8128072275,-3924954.146732928,2174480.889651068,-5410.369594204,16050.573370456252,-3707.8620289441405,1642476.5373379355,-6148746.338733903,419310.0010371797,-5410.369594204,16050.573370456252,-3707.8620289441405,-5858.743301033845,15930.802078414483,-3707.8620289441405,17374.221385567467,9.998749147444178
2032-12-22 13:54:58.394,2463589.0798425274,-74.85963425310575,3.7826204049642986,0.09229584326585344,-4518760.69828385,-3938735.126919405,2178944.4560119994,-5418.597640843627,16048.02141710786,-3706.8913780718644,1662290.5890197447,-6143510.687587704,417968.9221952439,-5418.597640843627,16048.02141710786,-3706.8913780718644,-5866.589557925974,15926.805261461306,-3706.8913780718644,17372.99751241855,9.92859542705937
