date,jd,lon,lat,h,x_ecl,y_ecl,z_ecl,vx_ecl,vy_ecl,vz_ecl,x_earth,y_earth,z_earth,vx_earth,vy_earth,vz_earth,vx_surface,vy_surface,vz_surface,v_speed,z_impact
2032-12-22 14:01:30.202,2463589.084377339,8.223508137017763,4.187490345173011,0.11307470917803522,4044991.6204179088,-4326779.128020205,2365936.761379438,-8458.091398774179,14775.426719158742,-3291.7624892929157,6295926.879094476,909893.9032401424,462633.1253932344,-8458.091398774179,14775.426719158742,-3291.7624892929157,-8391.740881165793,14316.3204368055,-3291.7624892929157,16917.861748809748,67.4786807280505
2032-12-22 14:01:55.339,2463589.084668281,10.264153223616665,4.520547666427074,0.1317392556413735,4224292.47910383,-4168436.137512485,2336690.9956679796,-8526.870092064386,14736.990718596735,-3286.8477124226124,6256801.149387181,1133010.1244586473,499358.61429482396,-8526.870092064386,14736.990718596735,-3286.8477124226124,-8444.249681106943,14280.737529784003,-3286.8477124226124,16912.959083380818,69.20649242187662
2032-12-22 14:02:04.555,2463589.0847749403,11.031038373836338,4.644381671431778,0.13904010519016569,4290008.009492597,-4107465.3344556144,2324906.749851224,-8552.688947265948,14722.47459481368,-3284.9004979625483,6240009.480900124,1216443.413100234,513009.4460832244,-8552.688947265948,14722.47459481368,-3284.9004979625483,-8463.984484236691,14267.4458739215,-3284.9004979625483,16911.22752481894,69.85636986137851
2032-12-22 14:02:08.475,2463589.0848203166,11.414751554248259,4.707043778781687,0.1428089916063939,4322316.959912603,-4076802.2349099773,2319028.077935643,-8565.51865451506,14715.228219043702,-3283.960927247299,6231173.010619892,1258094.4816623158,519916.12564149406,-8565.51865451506,14715.228219043702,-3283.960927247299,-8473.776947310196,14260.843863802107,-3283.960927247299,16910.380327839906,70.18176032319106
2032-12-22 14:02:23.216,2463589.084990929,12.548000021094394,4.921087929778487,0.1560603870113955,4417312.704735681,-3982646.784028946,2303585.173813554,-8603.9434323984,14693.251079524265,-3282.055671390174,6203145.983782644,1380657.519968897,543503.7324651724,-8603.9434323984,14693.251079524265,-3282.055671390174,-8503.26428644124,14240.910487551171,-3282.055671390174,16908.013616910073,71.13526439835378
2032-12-22 14:02:32.186,2463589.0850947425,13.259025720938036,5.0249167785712325,0.1626985766024393,4475980.06994876,-3924246.2775768484,2290529.4490826223,-8627.9221534184,14679.711814046843,-3279.7641676237076,6184572.823014105,1457301.894170795,554943.0392847112,-8627.9221534184,14679.711814046843,-3279.7641676237076,-8521.654010895862,14228.725598475468,-3279.7641676237076,16906.568907775374,71.73986493492443
2032-12-22 14:02:45.869,2463589.0852531125,14.394278572856765,5.225146055951942,0.17588734181950597,4567555.069346396,-3828013.796550312,2272527.811200009,-8666.256845893588,14657.690318347239,-3277.2865666844614,6152582.748975856,1579059.884777517,576998.2565485802,-8666.256845893588,14657.690318347239,-3277.2865666844614,-8551.109969629737,14209.036856037766,-3277.2865666844614,16904.402306177853,72.69836392239283
2032-12-22 14:03:07.289,2463589.0855010315,16.188425961123688,5.533981821478002,0.1972287488447625,4707994.58565114,-3672826.9811057756,2241820.808876123,-8726.850417377867,14622.700454128952,-3272.986762849141,6097073.6615086645,1770028.1269941432,611003.0986467428,-8726.850417377867,14622.700454128952,-3272.986762849141,-8597.777915639754,14178.094778789258,-3272.986762849141,16901.260278239002,74.2143353539078
2032-12-22 14:03:20.858,2463589.085658078,17.211686105952335,5.725351700369077,0.21106022539772898,4785990.107390381,-3581231.314787426,2224794.9462178154,-8761.677001084923,14602.339375665939,-3270.9653808238945,6062521.674763425,1878019.0379849095,632065.6823138772,-8761.677001084923,14602.339375665939,-3270.9653808238945,-8624.729677001344,14160.25327123092,-3270.9653808238945,16899.643464561672,75.07471870882328
2032-12-22 14:03:24.151,2463589.085696195,17.40741421453006,5.775135629016307,0.214734487275905,4800810.284058545,-3562668.439846943,2222666.3705930486,-8768.478980357646,14598.249736248688,-3271.0185007776495,6055547.949108365,1898554.2898330186,637543.9085860047,-8768.478980357646,14598.249736248688,-3271.0185007776495,-8630.034201917588,14156.67216396805,-3271.0185007776495,16899.361500268726,75.23617241128748
